eva_nr,station_name,line,train_number,ID,planned_arrival,changed_arrival,arrival_delay_m,planned_departure,changed_departure,departure_delay_m,priority,planned_platform,changed_platform_arrival,path,info,arrival_status,departure_status,arrival_path,departure_path,message_status,train_route_id,train_line_number,status_train,arrival_weekday,departure_weekday
8004357,Stuttgart Nürnberger Straße,S3,7364,6623982052404057481-2412092048-14,2024-12-09 21:22:00,2024-12-09 21:32:00,10,2024-12-09 21:22:00,2024-12-09 21:32:00,10,1,4,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt,Störung,,,,,h,6623982052404057481-2412092048,14,,Monday,Monday
8004357,Stuttgart Nürnberger Straße,S3,7365,-7578975115161805427-2412092041-10,2024-12-09 21:07:00,2024-12-09 21:09:00,2,2024-12-09 21:08:00,2024-12-09 21:10:00,2,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain,Störung,,,,,h,-7578975115161805427-2412092041,10,,Monday,Monday
8004357,Stuttgart Nürnberger Straße,S3,7366,-7392637175142738147-2412092118-14,2024-12-09 21:52:00,2024-12-09 21:54:00,2,2024-12-09 21:52:00,2024-12-09 21:54:00,2,1,4,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt,Störung,,,,,h,-7392637175142738147-2412092118,14,,Monday,Monday
8005779,Stuttgart Österfeld,S2,7267,2628700476961371155-2412092048-20,2024-12-09 21:37:00,2024-12-09 21:36:00,-1,2024-12-09 21:37:00,2024-12-09 21:37:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Störung,,,,,h,2628700476961371155-2412092048,20,,Monday,Monday
8005779,Stuttgart Österfeld,S2,7264,-7976145198657019864-2412092103-8,2024-12-09 21:22:00,2024-12-09 21:25:00,3,2024-12-09 21:22:00,2024-12-09 21:25:00,3,1,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen,Störung,,,,,h,-7976145198657019864-2412092103,8,,Monday,Monday
8005779,Stuttgart Österfeld,S1,7167,3106830256264099267-2412092050-20,2024-12-09 21:47:00,2024-12-09 22:02:00,15,2024-12-09 21:47:00,2024-12-09 22:03:00,16,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Störung,,,,,h,3106830256264099267-2412092050,20,,Monday,Monday
8005779,Stuttgart Österfeld,S1,7168,-8199876978329734252-2412092116-10,2024-12-09 21:42:00,2024-12-09 21:42:00,0,2024-12-09 21:42:00,2024-12-09 21:43:00,1,1,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen,Störung,,,,,h,-8199876978329734252-2412092116,10,,Monday,Monday
8005779,Stuttgart Österfeld,S3,7367,3859668929434965477-2412092111-17,2024-12-09 21:57:00,2024-12-09 21:59:00,2,2024-12-09 21:57:00,2024-12-09 21:59:00,2,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Störung,,,,,h,3859668929434965477-2412092111,17,,Monday,Monday
8005779,Stuttgart Österfeld,S3,7364,6623982052404057481-2412092048-7,2024-12-09 21:02:00,2024-12-09 21:11:00,9,2024-12-09 21:02:00,2024-12-09 21:11:00,9,1,2,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen,Störung,,,,,h,6623982052404057481-2412092048,7,,Monday,Monday
8005779,Stuttgart Österfeld,S3,7365,-7578975115161805427-2412092041-17,2024-12-09 21:27:00,2024-12-09 21:29:00,2,2024-12-09 21:27:00,2024-12-09 21:29:00,2,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Störung,,,,,h,-7578975115161805427-2412092041,17,,Monday,Monday
8005779,Stuttgart Österfeld,S3,7366,-7392637175142738147-2412092118-7,2024-12-09 21:32:00,2024-12-09 21:32:00,0,2024-12-09 21:32:00,2024-12-09 21:33:00,1,1,2,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen,Störung,,,,,h,-7392637175142738147-2412092118,7,,Monday,Monday
8005779,Stuttgart Österfeld,S1,7166,-4958365870252331620-2412092046-10,2024-12-09 21:12:00,2024-12-09 21:15:00,3,2024-12-09 21:12:00,2024-12-09 21:16:00,4,1,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen,Störung,,,,,h,-4958365870252331620-2412092046,10,,Monday,Monday
8005779,Stuttgart Österfeld,S1,7165,904272065433025864-2412092020-20,2024-12-09 21:17:00,2024-12-09 21:19:00,2,2024-12-09 21:17:00,2024-12-09 21:20:00,3,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Störung,,,,,h,904272065433025864-2412092020,20,,Monday,Monday
8005779,Stuttgart Österfeld,S2,7266,158796727225647364-2412092133-8,2024-12-09 21:52:00,2024-12-09 21:52:00,0,2024-12-09 21:52:00,2024-12-09 21:52:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen,,,,,,,158796727225647364-2412092133,8,,Monday,Monday
8005779,Stuttgart Österfeld,S2,7265,3851149700712559495-2412092018-20,2024-12-09 21:07:00,2024-12-09 21:08:00,1,2024-12-09 21:07:00,2024-12-09 21:08:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Störung,,,,,h,3851149700712559495-2412092018,20,,Monday,Monday
8006513,Stuttgart Universität,S2,7267,2628700476961371155-2412092048-19,2024-12-09 21:35:00,2024-12-09 21:34:00,-1,2024-12-09 21:35:00,2024-12-09 21:35:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Störung,,,,,h,2628700476961371155-2412092048,19,,Monday,Monday
8006513,Stuttgart Universität,S2,7264,-7976145198657019864-2412092103-9,2024-12-09 21:24:00,2024-12-09 21:26:00,2,2024-12-09 21:24:00,2024-12-09 21:27:00,3,1,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,Störung,,,,,h,-7976145198657019864-2412092103,9,,Monday,Monday
8006513,Stuttgart Universität,S1,7167,3106830256264099267-2412092050-19,2024-12-09 21:45:00,2024-12-09 22:00:00,15,2024-12-09 21:45:00,2024-12-09 22:01:00,16,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Störung,,,,,h,3106830256264099267-2412092050,19,,Monday,Monday
8006513,Stuttgart Universität,S1,7168,-8199876978329734252-2412092116-11,2024-12-09 21:44:00,2024-12-09 21:44:00,0,2024-12-09 21:44:00,2024-12-09 21:45:00,1,1,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,Störung,,,,,h,-8199876978329734252-2412092116,11,,Monday,Monday
8006513,Stuttgart Universität,S3,7367,3859668929434965477-2412092111-16,2024-12-09 21:55:00,2024-12-09 21:56:00,1,2024-12-09 21:55:00,2024-12-09 21:57:00,2,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Störung,,,,,h,3859668929434965477-2412092111,16,,Monday,Monday
8006513,Stuttgart Universität,S3,7364,6623982052404057481-2412092048-8,2024-12-09 21:04:00,2024-12-09 21:13:00,9,2024-12-09 21:04:00,2024-12-09 21:13:00,9,1,2,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,Störung,,,,,h,6623982052404057481-2412092048,8,,Monday,Monday
8006513,Stuttgart Universität,S3,7365,-7578975115161805427-2412092041-16,2024-12-09 21:25:00,2024-12-09 21:27:00,2,2024-12-09 21:25:00,2024-12-09 21:28:00,3,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Störung,,,,,h,-7578975115161805427-2412092041,16,,Monday,Monday
8006513,Stuttgart Universität,S3,7366,-7392637175142738147-2412092118-8,2024-12-09 21:34:00,2024-12-09 21:34:00,0,2024-12-09 21:34:00,2024-12-09 21:35:00,1,1,2,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,Störung,,,,,h,-7392637175142738147-2412092118,8,,Monday,Monday
8006513,Stuttgart Universität,S1,7166,-4958365870252331620-2412092046-11,2024-12-09 21:14:00,2024-12-09 21:17:00,3,2024-12-09 21:14:00,2024-12-09 21:18:00,4,1,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,Störung,,,,,h,-4958365870252331620-2412092046,11,,Monday,Monday
8006513,Stuttgart Universität,S1,7165,904272065433025864-2412092020-19,2024-12-09 21:15:00,2024-12-09 21:17:00,2,2024-12-09 21:15:00,2024-12-09 21:18:00,3,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Störung,,,,,h,904272065433025864-2412092020,19,,Monday,Monday
8006513,Stuttgart Universität,S2,7266,158796727225647364-2412092133-9,2024-12-09 21:54:00,2024-12-09 21:53:00,-1,2024-12-09 21:54:00,2024-12-09 21:54:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,158796727225647364-2412092133,9,,Monday,Monday
8006513,Stuttgart Universität,S2,7265,3851149700712559495-2412092018-19,2024-12-09 21:05:00,2024-12-09 21:06:00,1,2024-12-09 21:05:00,2024-12-09 21:06:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Störung,,,,,h,3851149700712559495-2412092018,19,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S2,7267,2628700476961371155-2412092048-14,2024-12-09 21:20:00,2024-12-09 21:20:00,0,2024-12-09 21:21:00,2024-12-09 21:21:00,0,1,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.,Störung,,,,,h,2628700476961371155-2412092048,14,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S2,7264,-7976145198657019864-2412092103-14,2024-12-09 21:39:00,2024-12-09 21:41:00,2,2024-12-09 21:39:00,2024-12-09 21:42:00,3,1,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Störung,,,,,h,-7976145198657019864-2412092103,14,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S1,7167,3106830256264099267-2412092050-14,2024-12-09 21:30:00,2024-12-09 21:47:00,17,2024-12-09 21:31:00,2024-12-09 21:47:00,16,1,2,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark,Störung,,,,,h,3106830256264099267-2412092050,14,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S2,7269,2890455660221075834-2412092118-14,2024-12-09 21:50:00,2024-12-09 21:50:00,0,2024-12-09 21:51:00,2024-12-09 21:51:00,0,1,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.,Störung,,,,,h,2890455660221075834-2412092118,14,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S1,7168,-8199876978329734252-2412092116-16,2024-12-09 21:59:00,2024-12-09 21:59:00,0,2024-12-09 21:59:00,2024-12-09 21:59:00,0,1,3,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Störung,,,,,h,-8199876978329734252-2412092116,16,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S2,7262,8461558441934507205-2412092033-14,2024-12-09 21:09:00,2024-12-09 21:11:00,2,2024-12-09 21:09:00,2024-12-09 21:12:00,3,1,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Störung,,,,,h,8461558441934507205-2412092033,14,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S3,7367,3859668929434965477-2412092111-11,2024-12-09 21:40:00,2024-12-09 21:41:00,1,2024-12-09 21:41:00,2024-12-09 21:41:00,0,1,2,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.,Störung,,,,,h,3859668929434965477-2412092111,11,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S3,7364,6623982052404057481-2412092048-13,2024-12-09 21:19:00,2024-12-09 21:29:00,10,2024-12-09 21:19:00,2024-12-09 21:29:00,10,1,3,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Störung,,,,,h,6623982052404057481-2412092048,13,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S3,7365,-7578975115161805427-2412092041-11,2024-12-09 21:10:00,2024-12-09 21:13:00,3,2024-12-09 21:11:00,2024-12-09 21:14:00,3,1,2,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.,Störung,,,,,h,-7578975115161805427-2412092041,11,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S3,7366,-7392637175142738147-2412092118-13,2024-12-09 21:49:00,2024-12-09 21:51:00,2,2024-12-09 21:49:00,2024-12-09 21:51:00,2,1,3,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Störung,,,,,h,-7392637175142738147-2412092118,13,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S1,7166,-4958365870252331620-2412092046-16,2024-12-09 21:29:00,2024-12-09 21:32:00,3,2024-12-09 21:29:00,2024-12-09 21:33:00,4,1,3,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Störung,,,,,h,-4958365870252331620-2412092046,16,,Monday,Monday
8005769,Stuttgart-Bad Cannstatt,S1,7165,904272065433025864-2412092020-14,2024-12-09 21:00:00,2024-12-09 21:03:00,3,2024-12-09 21:01:00,2024-12-09 21:04:00,3,1,2,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark,Störung,,,,,h,904272065433025864-2412092020,14,,Monday,Monday
8005770,Stuttgart-Feuerbach,S4,7462,-2908710575104809874-2412092102-6,2024-12-09 21:13:00,2024-12-09 21:15:00,2,2024-12-09 21:14:00,2024-12-09 21:14:00,0,1,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,Störung,,,,,h,-2908710575104809874-2412092102,6,,Monday,Monday
8005770,Stuttgart-Feuerbach,S6,7664,-4062874940311834418-2412092112-6,2024-12-09 21:23:00,2024-12-09 21:24:00,1,2024-12-09 21:24:00,2024-12-09 21:24:00,0,1,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,Störung,,,,,h,-4062874940311834418-2412092112,6,,Monday,Monday
8005770,Stuttgart-Feuerbach,S5,7564,9123483855778599269-2412092052-6,2024-12-09 21:03:00,,0,2024-12-09 21:04:00,2024-12-09 21:04:00,0,1,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,Störung,c,,,,h,9123483855778599269-2412092052,6,cancelled,Monday,Monday
8005770,Stuttgart-Feuerbach,S4,7465,-5052646433618489967-2412092055-8,2024-12-09 21:16:00,2024-12-09 21:20:00,4,2024-12-09 21:16:00,2024-12-09 21:21:00,5,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,Störung,,,,,h,-5052646433618489967-2412092055,8,,Monday,Monday
8005770,Stuttgart-Feuerbach,S6,7666,-3818109686384250861-2412092142-6,2024-12-09 21:53:00,2024-12-09 21:55:00,2,2024-12-09 21:54:00,2024-12-09 21:56:00,2,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,-3818109686384250861-2412092142,6,,Monday,Monday
8005770,Stuttgart-Feuerbach,S5,7569,-3661735359450834382-2412092137-7,2024-12-09 21:56:00,2024-12-09 21:56:00,0,2024-12-09 21:56:00,2024-12-09 21:57:00,1,,1,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,,,,,,,-3661735359450834382-2412092137,7,,Monday,Monday
8005770,Stuttgart-Feuerbach,S6,7667,-7506781114720968709-2412092103-12,2024-12-09 21:36:00,2024-12-09 21:37:00,1,2024-12-09 21:36:00,2024-12-09 21:38:00,2,1,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen,Störung,,,,,h,-7506781114720968709-2412092103,12,,Monday,Monday
8005770,Stuttgart-Feuerbach,S6,7665,1336318002580222572-2412092033-12,2024-12-09 21:06:00,2024-12-09 21:24:00,18,2024-12-09 21:06:00,2024-12-09 21:24:00,18,1,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen,Störung,,,,,h,1336318002580222572-2412092033,12,,Monday,Monday
8005770,Stuttgart-Feuerbach,S5,7566,-61777120256128667-2412092122-6,2024-12-09 21:33:00,2024-12-09 21:37:00,4,2024-12-09 21:34:00,2024-12-09 21:36:00,2,1,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,Störung,,,,,h,-61777120256128667-2412092122,6,,Monday,Monday
8005770,Stuttgart-Feuerbach,S4,7467,6922583197127399758-2412092125-8,2024-12-09 21:46:00,2024-12-09 21:46:00,0,2024-12-09 21:46:00,2024-12-09 21:46:00,0,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,Störung,,,,,h,6922583197127399758-2412092125,8,,Monday,Monday
8005770,Stuttgart-Feuerbach,S5,7567,8207276654188600407-2412092107-7,2024-12-09 21:26:00,2024-12-09 21:27:00,1,2024-12-09 21:26:00,2024-12-09 21:27:00,1,1,1,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,Störung,,,,,h,8207276654188600407-2412092107,7,,Monday,Monday
8005770,Stuttgart-Feuerbach,S4,7464,-245897467744508035-2412092132-6,2024-12-09 21:43:00,2024-12-09 21:44:00,1,2024-12-09 21:44:00,2024-12-09 21:45:00,1,1,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,Bauarbeiten,,,,,h,-245897467744508035-2412092132,6,,Monday,Monday
8006699,Stuttgart Feuersee,S2,7267,2628700476961371155-2412092048-17,2024-12-09 21:28:00,2024-12-09 21:28:00,0,2024-12-09 21:29:00,2024-12-09 21:29:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,Störung,,,,,h,2628700476961371155-2412092048,17,,Monday,Monday
8006699,Stuttgart Feuersee,S2,7264,-7976145198657019864-2412092103-11,2024-12-09 21:31:00,2024-12-09 21:33:00,2,2024-12-09 21:32:00,2024-12-09 21:34:00,2,1,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.,Störung,,,,,h,-7976145198657019864-2412092103,11,,Monday,Monday
8006699,Stuttgart Feuersee,S4,7462,-2908710575104809874-2412092102-2,2024-12-09 21:04:00,2024-12-09 21:05:00,1,2024-12-09 21:04:00,2024-12-09 21:06:00,2,1,2,nan,Stuttgart Schwabstr.,Störung,,,,,h,-2908710575104809874-2412092102,2,,Monday,Monday
