eva_nr,station_name,line,train_number,ID,planned_arrival,changed_arrival,arrival_delay_m,planned_departure,changed_departure,departure_delay_m,priority,planned_platform,changed_platform_arrival,path,info,arrival_status,departure_status,arrival_path,departure_path,message_status,train_route_id,train_line_number,status_train,arrival_weekday,departure_weekday
8006513,Stuttgart Universität,S2,7275,1962327971982131461-2412082248-17,2024-12-08 23:35:00,2024-12-08 23:35:00,0,2024-12-08 23:35:00,2024-12-08 23:36:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Bauarbeiten,,,,,h,1962327971982131461-2412082248,17,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7176,1617964573784399284-2412082316-11,2024-12-08 23:44:00,2024-12-08 23:44:00,0,2024-12-08 23:44:00,2024-12-08 23:44:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,1617964573784399284-2412082316,11,,Sunday,Sunday
8006513,Stuttgart Universität,S2,7272,-2653930375616178610-2412082303-9,2024-12-08 23:24:00,2024-12-08 23:24:00,0,2024-12-08 23:24:00,2024-12-08 23:24:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,-2653930375616178610-2412082303,9,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7173,-3862696523251175756-2412082220-19,2024-12-08 23:15:00,2024-12-08 23:15:00,0,2024-12-08 23:15:00,2024-12-08 23:15:00,0,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,,,,,,,-3862696523251175756-2412082220,19,,Sunday,Sunday
8006513,Stuttgart Universität,S2,7274,-2053374381372023085-2412082333-9,2024-12-08 23:54:00,2024-12-08 23:53:00,-1,2024-12-08 23:54:00,2024-12-08 23:54:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,-2053374381372023085-2412082333,9,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7174,7891492071908960985-2412082246-11,2024-12-08 23:14:00,2024-12-08 23:13:00,-1,2024-12-08 23:14:00,2024-12-08 23:14:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,7891492071908960985-2412082246,11,,Sunday,Sunday
8006513,Stuttgart Universität,S3,7375,-4957905266396441447-2412082311-14,2024-12-08 23:55:00,2024-12-08 23:56:00,1,2024-12-08 23:55:00,2024-12-08 23:57:00,2,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Bauarbeiten,,,,,h,-4957905266396441447-2412082311,14,,Sunday,Sunday
8006513,Stuttgart Universität,S3,7374,1552273454673679037-2412082330-3,2024-12-08 23:34:00,2024-12-08 23:33:00,-1,2024-12-08 23:34:00,2024-12-08 23:33:00,-1,,2,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,1552273454673679037-2412082330,3,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7175,-5753279830124609145-2412082250-19,2024-12-08 23:45:00,2024-12-08 23:47:00,2,2024-12-08 23:45:00,2024-12-08 23:47:00,2,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,,,,,,,-5753279830124609145-2412082250,19,,Sunday,Sunday
8006513,Stuttgart Universität,S2,7273,-6309040329427903805-2412082218-17,2024-12-08 23:05:00,2024-12-08 23:05:00,0,2024-12-08 23:05:00,2024-12-08 23:06:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Bauarbeiten,,,,,h,-6309040329427903805-2412082218,17,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7373,-2279373399383894760-2412082241-9,2024-12-08 23:10:00,2024-12-08 23:10:00,0,2024-12-08 23:11:00,2024-12-08 23:11:00,0,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach,Bauarbeiten,,,,,h,-2279373399383894760-2412082241,9,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7372,-6250740598835257507-2412082300-8,2024-12-08 23:19:00,2024-12-08 23:19:00,0,2024-12-08 23:19:00,2024-12-08 23:20:00,1,,3,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-6250740598835257507-2412082300,8,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7275,1962327971982131461-2412082248-12,2024-12-08 23:20:00,2024-12-08 23:20:00,0,2024-12-08 23:21:00,2024-12-08 23:22:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach,Bauarbeiten,,,,,h,1962327971982131461-2412082248,12,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7176,1617964573784399284-2412082316-16,2024-12-08 23:59:00,2024-12-09 00:00:00,1,2024-12-08 23:59:00,2024-12-09 00:00:00,1,,3,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,1617964573784399284-2412082316,16,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7272,-2653930375616178610-2412082303-14,2024-12-08 23:39:00,2024-12-08 23:40:00,1,2024-12-08 23:39:00,2024-12-08 23:40:00,1,,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-2653930375616178610-2412082303,14,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7173,-3862696523251175756-2412082220-14,2024-12-08 23:00:00,2024-12-08 23:00:00,0,2024-12-08 23:01:00,2024-12-08 23:01:00,0,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark,,,,,,,-3862696523251175756-2412082220,14,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7174,7891492071908960985-2412082246-16,2024-12-08 23:29:00,2024-12-08 23:29:00,0,2024-12-08 23:29:00,2024-12-08 23:29:00,0,,3,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,7891492071908960985-2412082246,16,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7277,-1263112065111090114-2412082318-12,2024-12-08 23:50:00,2024-12-08 23:49:00,-1,2024-12-08 23:51:00,2024-12-08 23:51:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach,Bauarbeiten,,,,,h,-1263112065111090114-2412082318,12,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7375,-4957905266396441447-2412082311-9,2024-12-08 23:40:00,2024-12-08 23:41:00,1,2024-12-08 23:41:00,2024-12-08 23:42:00,1,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach,Bauarbeiten,,,,,h,-4957905266396441447-2412082311,9,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7374,1552273454673679037-2412082330-8,2024-12-08 23:49:00,2024-12-08 23:48:00,-1,2024-12-08 23:49:00,2024-12-08 23:49:00,0,,3,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,1552273454673679037-2412082330,8,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7175,-5753279830124609145-2412082250-14,2024-12-08 23:30:00,2024-12-08 23:30:00,0,2024-12-08 23:31:00,2024-12-08 23:31:00,0,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark,,,,,,,-5753279830124609145-2412082250,14,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7270,-5936356237167422820-2412082233-14,2024-12-08 23:09:00,2024-12-08 23:09:00,0,2024-12-08 23:09:00,2024-12-08 23:09:00,0,,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-5936356237167422820-2412082233,14,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S4,7475,7889483908421372903-2412082325-8,2024-12-08 23:46:00,2024-12-08 23:46:00,0,2024-12-08 23:46:00,2024-12-08 23:47:00,1,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,Bauarbeiten,,,,,h,7889483908421372903-2412082325,8,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S4,7470,8899159196838103412-2412082302-6,2024-12-08 23:13:00,2024-12-08 23:15:00,2,2024-12-08 23:14:00,2024-12-08 23:15:00,1,1,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,Bauarbeiten,,,,,h,8899159196838103412-2412082302,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7673,-8768743806902916019-2412082233-12,2024-12-08 23:06:00,2024-12-08 23:08:00,2,2024-12-08 23:06:00,2024-12-08 23:08:00,2,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen,,,,,,,-8768743806902916019-2412082233,12,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S4,7473,1545875388134255836-2412082255-8,2024-12-08 23:16:00,2024-12-08 23:16:00,0,2024-12-08 23:16:00,2024-12-08 23:17:00,1,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,Bauarbeiten,,,,,h,1545875388134255836-2412082255,8,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7674,-6901459863372467670-2412082342-6,2024-12-08 23:53:00,2024-12-08 23:54:00,1,2024-12-08 23:54:00,2024-12-08 23:54:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,-6901459863372467670-2412082342,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S5,7574,3288328677565408728-2412082322-6,2024-12-08 23:33:00,2024-12-08 23:33:00,0,2024-12-08 23:34:00,2024-12-08 23:34:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,3288328677565408728-2412082322,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S4,7472,-3149719527161341561-2412082332-6,2024-12-08 23:43:00,2024-12-08 23:43:00,0,2024-12-08 23:44:00,2024-12-08 23:44:00,0,1,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,Bauarbeiten,,,,,h,-3149719527161341561-2412082332,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S5,7575,2106169304135961277-2412082307-7,2024-12-08 23:26:00,2024-12-08 23:29:00,3,2024-12-08 23:26:00,2024-12-08 23:29:00,3,,1,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,,,,,,,2106169304135961277-2412082307,7,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7672,-8177815799526581923-2412082312-6,2024-12-08 23:23:00,2024-12-08 23:24:00,1,2024-12-08 23:24:00,2024-12-08 23:24:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,-8177815799526581923-2412082312,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7675,-4547114169407799378-2412082303-12,2024-12-08 23:36:00,2024-12-08 23:36:00,0,2024-12-08 23:36:00,2024-12-08 23:36:00,0,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen,,,,,,,-4547114169407799378-2412082303,12,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S5,7577,6588190298506647860-2412082337-7,2024-12-08 23:56:00,2024-12-08 23:56:00,0,2024-12-08 23:56:00,2024-12-08 23:56:00,0,,1,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,,,,,,,6588190298506647860-2412082337,7,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S5,7572,-5042710834510502803-2412082252-6,2024-12-08 23:03:00,2024-12-08 23:04:00,1,2024-12-08 23:04:00,2024-12-08 23:04:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,-5042710834510502803-2412082252,6,,Sunday,Sunday
8006699,Stuttgart Feuersee,S4,7475,7889483908421372903-2412082325-12,2024-12-08 23:56:00,2024-12-08 23:55:00,-1,2024-12-08 23:56:00,2024-12-08 23:56:00,0,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach|Stuttgart Nord|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,Bauarbeiten,,,,,h,7889483908421372903-2412082325,12,,Sunday,Sunday
8006699,Stuttgart Feuersee,S4,7470,8899159196838103412-2412082302-2,2024-12-08 23:04:00,2024-12-08 23:04:00,0,2024-12-08 23:04:00,2024-12-08 23:05:00,1,1,2,nan,Stuttgart Schwabstr.,Bauarbeiten,,,,,h,8899159196838103412-2412082302,2,,Sunday,Sunday
8006699,Stuttgart Feuersee,S6,7673,-8768743806902916019-2412082233-16,2024-12-08 23:16:00,2024-12-08 23:17:00,1,2024-12-08 23:16:00,2024-12-08 23:17:00,1,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach|Stuttgart Nord|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,,,,,,,-8768743806902916019-2412082233,16,,Sunday,Sunday
8006699,Stuttgart Feuersee,S4,7473,1545875388134255836-2412082255-12,2024-12-08 23:26:00,2024-12-08 23:27:00,1,2024-12-08 23:26:00,2024-12-08 23:27:00,1,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach|Stuttgart Nord|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,Bauarbeiten,,,,,h,1545875388134255836-2412082255,12,,Sunday,Sunday
8006699,Stuttgart Feuersee,S6,7674,-6901459863372467670-2412082342-2,2024-12-08 23:44:00,2024-12-08 23:43:00,-1,2024-12-08 23:44:00,2024-12-08 23:44:00,0,,2,nan,Stuttgart Schwabstr.,,,,,,,-6901459863372467670-2412082342,2,,Sunday,Sunday
8006699,Stuttgart Feuersee,S3,7373,-2279373399383894760-2412082241-12,2024-12-08 23:18:00,2024-12-08 23:19:00,1,2024-12-08 23:19:00,2024-12-08 23:20:00,1,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,Bauarbeiten,,,,,h,-2279373399383894760-2412082241,12,,Sunday,Sunday
8006699,Stuttgart Feuersee,S5,7574,3288328677565408728-2412082322-2,2024-12-08 23:24:00,2024-12-08 23:23:00,-1,2024-12-08 23:24:00,2024-12-08 23:24:00,0,,2,nan,Stuttgart Schwabstr.,,,,,,,3288328677565408728-2412082322,2,,Sunday,Sunday
8006699,Stuttgart Feuersee,S3,7372,-6250740598835257507-2412082300-5,2024-12-08 23:11:00,2024-12-08 23:11:00,0,2024-12-08 23:12:00,2024-12-08 23:11:00,-1,,2,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.,,,,,,,-6250740598835257507-2412082300,5,,Sunday,Sunday
8006699,Stuttgart Feuersee,S2,7275,1962327971982131461-2412082248-15,2024-12-08 23:28:00,2024-12-08 23:29:00,1,2024-12-08 23:29:00,2024-12-08 23:29:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,Bauarbeiten,,,,,h,1962327971982131461-2412082248,15,,Sunday,Sunday
8006699,Stuttgart Feuersee,S4,7472,-3149719527161341561-2412082332-2,2024-12-08 23:34:00,2024-12-08 23:34:00,0,2024-12-08 23:34:00,2024-12-08 23:34:00,0,1,2,nan,Stuttgart Schwabstr.,Bauarbeiten,,,,,h,-3149719527161341561-2412082332,2,,Sunday,Sunday
8006699,Stuttgart Feuersee,S5,7573,2526364121907765436-2412082237-11,2024-12-08 23:06:00,2024-12-08 23:05:00,-1,2024-12-08 23:06:00,2024-12-08 23:06:00,0,,1,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach|Stuttgart Nord|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,,,,,,,2526364121907765436-2412082237,11,,Sunday,Sunday
8006699,Stuttgart Feuersee,S1,7176,1617964573784399284-2412082316-13,2024-12-08 23:51:00,2024-12-08 23:52:00,1,2024-12-08 23:52:00,2024-12-08 23:52:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.,,,,,,,1617964573784399284-2412082316,13,,Sunday,Sunday
8006699,Stuttgart Feuersee,S2,7272,-2653930375616178610-2412082303-11,2024-12-08 23:31:00,2024-12-08 23:31:00,0,2024-12-08 23:32:00,2024-12-08 23:32:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.,,,,,,,-2653930375616178610-2412082303,11,,Sunday,Sunday
8006699,Stuttgart Feuersee,S5,7576,-3066283384668269754-2412082352-2,2024-12-08 23:54:00,2024-12-08 23:53:00,-1,2024-12-08 23:54:00,2024-12-08 23:54:00,0,,2,nan,Stuttgart Schwabstr.,,,,,,,-3066283384668269754-2412082352,2,,Sunday,Sunday
8006699,Stuttgart Feuersee,S5,7575,2106169304135961277-2412082307-11,2024-12-08 23:36:00,2024-12-08 23:39:00,3,2024-12-08 23:36:00,2024-12-08 23:39:00,3,,1,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach|Stuttgart Nord|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,,,,,,,2106169304135961277-2412082307,11,,Sunday,Sunday
8006699,Stuttgart Feuersee,S1,7173,-3862696523251175756-2412082220-17,2024-12-08 23:08:00,2024-12-08 23:08:00,0,2024-12-08 23:09:00,2024-12-08 23:09:00,0,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,,,,,,,-3862696523251175756-2412082220,17,,Sunday,Sunday
8006699,Stuttgart Feuersee,S6,7672,-8177815799526581923-2412082312-2,2024-12-08 23:14:00,2024-12-08 23:13:00,-1,2024-12-08 23:14:00,2024-12-08 23:14:00,0,,2,nan,Stuttgart Schwabstr.,,,,,,,-8177815799526581923-2412082312,2,,Sunday,Sunday
8006699,Stuttgart Feuersee,S1,7174,7891492071908960985-2412082246-13,2024-12-08 23:21:00,2024-12-08 23:21:00,0,2024-12-08 23:22:00,2024-12-08 23:22:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.,,,,,,,7891492071908960985-2412082246,13,,Sunday,Sunday
8006699,Stuttgart Feuersee,S2,7277,-1263112065111090114-2412082318-15,2024-12-08 23:58:00,2024-12-08 23:58:00,0,2024-12-08 23:59:00,2024-12-08 23:59:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,Bauarbeiten,,,,,h,-1263112065111090114-2412082318,15,,Sunday,Sunday
8006699,Stuttgart Feuersee,S3,7375,-4957905266396441447-2412082311-12,2024-12-08 23:48:00,2024-12-08 23:49:00,1,2024-12-08 23:49:00,2024-12-08 23:50:00,1,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,Bauarbeiten,,,,,h,-4957905266396441447-2412082311,12,,Sunday,Sunday
8006699,Stuttgart Feuersee,S3,7374,1552273454673679037-2412082330-5,2024-12-08 23:41:00,2024-12-08 23:41:00,0,2024-12-08 23:42:00,2024-12-08 23:41:00,-1,,2,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.,,,,,,,1552273454673679037-2412082330,5,,Sunday,Sunday
8006699,Stuttgart Feuersee,S1,7175,-5753279830124609145-2412082250-17,2024-12-08 23:38:00,2024-12-08 23:40:00,2,2024-12-08 23:39:00,2024-12-08 23:41:00,2,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,,,,,,,-5753279830124609145-2412082250,17,,Sunday,Sunday
8006699,Stuttgart Feuersee,S6,7675,-4547114169407799378-2412082303-16,2024-12-08 23:46:00,2024-12-08 23:47:00,1,2024-12-08 23:46:00,2024-12-08 23:48:00,2,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach|Stuttgart Nord|Stuttgart Hbf (tief)|Stuttgart Stadtmitte,,,,,,,-4547114169407799378-2412082303,16,,Sunday,Sunday
8006699,Stuttgart Feuersee,S2,7270,-5936356237167422820-2412082233-11,2024-12-08 23:01:00,2024-12-08 23:01:00,0,2024-12-08 23:02:00,2024-12-08 23:02:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.,,,,,,,-5936356237167422820-2412082233,11,,Sunday,Sunday
